651,2014-01-27,335
195,2014-01-27,1005
426,2014-01-27,1005
427,2014-01-27,335
252,2014-01-27,1005
262,2014-01-27,335
453,2014-01-27,1005
843,2014-01-27,335
947,2014-01-27,1005
948,2014-01-27,1005
940,2014-01-27,1005
949,2014-01-27,1005
941,2014-01-27,1005
942,2014-01-27,1005
950,2014-01-27,1005
943,2014-01-27,1005
951,2014-01-27,1005
944,2014-01-27,1005
952,2014-01-27,1005
945,2014-01-27,1005
954,2014-01-27,1005
946,2014-01-27,1005
24,2014-01-27,1005
25,2014-01-28,0
20,2014-01-28,15000
627,2014-01-28,15000
640,2014-01-28,15000
639,2014-01-28,15000
644,2014-01-28,1000
643,2014-01-28,1000
642,2014-01-28,1000
641,2014-01-28,1000
690,2014-01-28,1000
691,2014-01-28,1000
698,2014-01-28,1000
705,2014-01-28,1000
645,2014-01-28,1000
647,2014-01-28,1000
127,2014-01-28,0
227,2014-01-28,0
180,2014-01-28,0
484,2014-01-28,1005
718,2014-01-28,335
29,2014-01-28,14070
484,2014-01-28,0
38,2014-01-28,1005
42,2014-01-28,1005
68,2014-01-28,1005
72,2014-01-28,1005
127,2014-01-28,1005
128,2014-01-28,335
129,2014-01-28,335
130,2014-01-28,335
131,2014-01-28,335
132,2014-01-28,335
133,2014-01-28,335
134,2014-01-28,1005
926,2014-01-28,1005
135,2014-01-28,1005
963,2014-01-28,1005
136,2014-01-28,1005
141,2014-01-28,1005
164,2014-01-28,335
165,2014-01-28,335
142,2014-01-28,1005
215,2014-01-28,1005
217,2014-01-28,335
792,2014-01-28,1005
789,2014-01-28,335
791,2014-01-28,335
484,2014-01-28,0
180,2014-01-28,0
227,2014-01-28,0
127,2014-01-28,0
237,2014-01-29,670
237,2014-01-29,0
238,2014-01-29,335
237,2014-01-29,0
275,2014-01-29,335
265,2014-01-29,335
24,2014-01-29,0
484,2014-01-29,670
29,2014-01-29,13735
195,2014-01-29,0
921,2014-01-29,1005
985,2014-01-29,1005
627,2014-01-29,670
39,2014-01-29,1005
991,2014-01-29,335
40,2014-01-29,1005
104,2014-01-29,1005
105,2014-01-29,1005
106,2014-01-29,1005
107,2014-01-29,1005
108,2014-01-29,1005
109,2014-01-29,1005
73,2014-01-29,1005
43,2014-01-29,1005
44,2014-01-29,1005
931,2014-01-29,1005
80,2014-01-29,1005
990,2014-01-29,1005
81,2014-01-29,1005
82,2014-01-29,1005
83,2014-01-29,1005
204,2014-01-29,0
46,2014-01-29,1005
92,2014-01-29,1005
93,2014-01-29,1005
94,2014-01-29,1005
100,2014-01-29,1005
101,2014-01-29,1005
553,2014-01-29,1005
524,2014-01-29,1005
143,2014-01-29,1005
168,2014-01-29,1005
224,2014-01-29,1005
218,2014-01-29,1005
147,2014-01-29,1005
811,2014-01-29,1005
120,2014-01-29,1005
619,2014-01-29,335
718,2014-01-29,670
37,2014-01-29,335
204,2014-01-30,0
570,2014-01-30,335
800,2014-01-30,0
800,2014-01-30,0
29,2014-01-28,14070
50,2014-01-30,1005
69,2014-01-30,1005
70,2014-01-30,1005
71,2014-01-30,1005
798,2014-01-30,1005
805,2014-01-30,1005
144,2014-01-30,1005
145,2014-01-30,1005
146,2014-01-30,1005
148,2014-01-30,1005
814,2014-01-30,1005
195,2014-01-30,0
817,2014-01-30,1005
820,2014-01-30,1005
74,2014-01-30,1005
75,2014-01-30,1005
521,2014-01-30,1005
84,2014-01-30,1005
85,2014-01-30,1005
456,2014-01-30,1005
463,2014-01-30,1005
90,2014-01-30,1005
91,2014-01-30,1005
496,2014-01-30,1005
610,2014-01-30,1005
96,2014-01-30,1005
97,2014-01-30,1005
530,2014-01-30,1005
487,2014-01-30,1005
666,2014-01-30,1005
783,2014-01-30,1005
484,2014-01-30,670
55,2014-01-30,15000
54,2014-01-30,14665
204,2014-01-30,2665
432,2014-01-30,7000
209,2014-01-30,1995
239,2014-01-30,1000
195,2014-01-30,0
25,2014-01-31,0
692,2014-01-31,335
695,2014-01-31,335
693,2014-01-31,335
697,2014-01-31,1000
699,2014-01-31,1000
700,2014-01-31,335
701,2014-01-31,335
703,2014-01-31,335
702,2014-01-31,335
704,2014-01-31,335
719,2014-01-31,335
710,2014-01-31,335
711,2014-01-31,335
709,2014-01-31,1000
712,2014-01-31,335
713,2014-01-31,335
706,2014-01-31,335
708,2014-01-31,335
707,2014-01-31,335
714,2014-01-31,335
648,2014-01-31,335
664,2014-01-31,335
665,2014-01-31,335
668,2014-01-31,335
670,2014-01-31,335
671,2014-01-31,335
715,2014-01-31,335
649,2014-01-31,1000
663,2014-01-31,335
652,2014-01-31,1000
662,2014-01-31,335
717,2014-01-31,335
195,2014-01-31,0
627,2014-01-31,335
366,2014-01-31,0
209,2014-01-31,3015
209,2014-01-31,0
741,2014-01-31,0
886,2014-01-31,0
212,2014-01-31,0
717,2014-01-31,335
703,2014-01-31,335
1011,2014-01-31,335
1015,2014-01-31,335
1016,2014-01-31,335
1033,2014-01-31,335
484,2014-01-31,1340
36,2014-01-31,15075
655,2014-01-31,670
887,2014-01-31,1005
32,2014-01-31,6030
35,2014-01-31,6030
761,2014-01-31,1005
771,2014-01-31,1005
773,2014-01-31,1005
774,2014-01-31,1005
98,2014-01-31,1005
99,2014-01-31,1005
829,2014-01-31,1005
832,2014-01-31,1005
509,2014-01-31,1005
844,2014-01-31,1005
847,2014-01-31,1005
113,2014-01-31,1005
561,2014-01-31,1005
114,2014-01-31,1005
595,2014-01-31,1005
544,2014-01-31,1005
506,2014-01-31,1005
24,2014-01-31,14070
656,2014-02-01,335
740,2014-02-01,335
749,2014-02-01,335
748,2014-02-01,335
1050,2014-02-01,335
751,2014-02-01,1005
1029,2014-02-01,335
742,2014-02-01,335
982,2014-02-01,335
627,2014-02-01,335
690,2014-02-01,0
21,2014-02-01,1005
68,2014-02-01,6030
95,2014-02-01,6030
481,2014-02-01,6030
478,2014-02-01,6030
76,2014-02-01,6030
77,2014-02-01,6030
518,2014-02-01,6030
826,2014-02-01,6030
515,2014-02-01,6030
672,2014-02-01,6030
675,2014-02-01,6030
78,2014-02-01,6030
473,2014-02-01,6030
79,2014-02-01,6030
537,2014-02-01,6030
110,2014-02-01,6030
111,2014-02-01,6030
527,2014-02-01,6030
551,2014-02-01,6030
112,2014-02-01,6030
887,2014-02-01,335
887,2014-02-01,0
960,2014-02-01,335
962,2014-02-01,335
210,2014-02-02,670
889,2014-02-02,670
1018,2014-02-02,335
1067,2014-02-02,335
718,2014-02-02,0
180,2014-02-02,0
935,2014-02-02,1005
1034,2014-02-02,335
932,2014-02-02,1005
1073,2014-02-02,1005
933,2014-02-02,1005
1074,2014-02-02,1005
934,2014-02-02,335
1070,2014-02-02,335
41,2014-02-02,6030
92,2014-02-02,2010
1077,2014-02-02,3015
38,2014-02-02,2010
1093,2014-02-02,1005
1079,2014-02-02,1005
1080,2014-02-02,1005
1081,2014-02-02,1005
1082,2014-02-02,1005
1083,2014-02-02,1005
1084,2014-02-02,1005
1085,2014-02-02,1005
1086,2014-02-02,1005
1087,2014-02-02,1005
1088,2014-02-02,1005
1089,2014-02-02,1005
1090,2014-02-02,1005
1091,2014-02-02,1005
1092,2014-02-02,1005
1094,2014-02-02,1005
1095,2014-02-02,1005
1096,2014-02-02,1005
1097,2014-02-02,1005
233,2014-02-03,0
627,2014-02-03,670
195,2014-02-03,0
1100,2014-02-03,335
233,2014-02-03,0
233,2014-02-03,0
484,2014-02-03,0
484,2014-02-03,0
718,2014-02-03,0
627,2014-02-03,335
29,2014-02-03,0
29,2014-02-03,0
1079,2014-02-03,6030
1103,2014-02-03,1005
1104,2014-02-03,1005
1105,2014-02-03,1005
1106,2014-02-03,1005
1108,2014-02-03,1005
1111,2014-02-03,1005
1112,2014-02-03,1005
1113,2014-02-03,1005
1114,2014-02-03,1005
1115,2014-02-03,1005
1117,2014-02-03,1005
1118,2014-02-03,1005
1119,2014-02-03,1005
1120,2014-02-03,1005
1121,2014-02-03,1005
1122,2014-02-03,1005
592,2014-02-03,1005
96,2014-02-03,2010
86,2014-02-03,1005
87,2014-02-03,1005
499,2014-02-03,1005
490,2014-02-03,1005
88,2014-02-03,1005
29,2014-02-04,0
68,2014-02-01,6030
95,2014-02-01,6030
481,2014-02-01,1005
478,2014-02-01,1005
76,2014-02-01,1005
77,2014-02-01,1005
518,2014-02-01,1005
826,2014-02-01,1005
515,2014-02-01,1005
672,2014-02-01,1005
675,2014-02-01,1005
78,2014-02-01,1005
473,2014-02-01,1005
79,2014-02-01,1005
537,2014-02-01,1005
110,2014-02-01,1005
111,2014-02-01,1005
527,2014-02-01,1005
551,2014-02-01,1005
112,2014-02-01,1005
1077,2014-02-03,3015
1093,2014-02-03,3015
1099,2014-02-04,0
1125,2014-02-04,335
243,2014-02-04,335
1110,2014-02-04,335
1101,2014-02-04,335
484,2014-02-04,0
718,2014-02-04,0
180,2014-02-04,0
227,2014-02-04,1005
180,2014-02-04,0
484,2014-02-04,0
656,2014-02-04,0
484,2014-02-04,670
1101,2014-02-04,335
243,2014-02-04,335
1110,2014-02-04,335
1125,2014-02-04,335
555,2014-02-04,1005
631,2014-02-04,1005
115,2014-02-04,1005
493,2014-02-04,1005
494,2014-02-04,335
495,2014-02-04,335
762,2014-02-04,1005
823,2014-02-04,1005
684,2014-02-04,1005
93,2014-02-04,0
681,2014-02-04,1005
765,2014-02-04,1005
768,2014-02-04,1005
116,2014-02-04,1005
117,2014-02-04,1005
577,2014-02-04,1005
855,2014-02-04,1005
858,2014-02-04,1005
631,2014-02-04,1005
851,2014-02-04,1005
861,2014-02-04,1005
864,2014-02-04,1005
867,2014-02-04,1005
870,2014-02-04,1005
873,2014-02-04,1005
89,2014-02-04,1005
1203,2014-02-04,335
650,2014-02-04,335
694,2014-02-05,335
627,2014-02-05,1005
627,2014-02-05,1005
800,2014-02-05,0
800,2014-02-05,0
25,2014-02-05,117250
1216,2014-02-05,670
25,2014-02-05,0
23,2014-02-05,15000
1220,2014-02-05,1005
1218,2014-02-05,1340
728,2014-02-05,1000
729,2014-02-05,1000
730,2014-02-05,1000
731,2014-02-05,1000
732,2014-02-05,1000
733,2014-02-05,1000
1222,2014-02-05,1005
25,2014-02-05,0
734,2014-02-05,1000
735,2014-02-05,1000
736,2014-02-05,1000
737,2014-02-05,1000
737,2014-02-05,15000
736,2014-02-05,15000
735,2014-02-05,15000
734,2014-02-05,15000
929,2014-02-06,1005
555,2014-02-05,1005
631,2014-02-05,335
115,2014-02-05,1005
493,2014-02-05,1005
494,2014-02-05,335
495,2014-02-05,335
762,2014-02-05,335
823,2014-02-05,335
684,2014-02-05,335
1125,2014-02-06,0
1100,2014-02-06,0
681,2014-02-05,335
765,2014-02-05,335
768,2014-02-05,1005
116,2014-02-05,1005
117,2014-02-05,1005
855,2014-02-05,335
858,2014-02-05,335
851,2014-02-05,335
861,2014-02-05,335
864,2014-02-05,335
867,2014-02-05,335
870,2014-02-05,335
873,2014-02-05,335
89,2014-02-05,1005
1204,2014-02-05,335
1225,2014-02-06,1005
233,2014-02-06,0
1226,2014-02-06,335
1226,2014-02-06,335
1224,2014-02-06,335
1202,2014-02-06,335
1138,2014-02-06,335
1226,2014-02-06,0
1232,2014-02-06,335
512,2014-02-05,1005
839,2014-02-05,335
484,2014-02-06,0
283,2014-02-06,335
1231,2014-02-06,335
627,2014-02-06,335
992,2014-02-06,335
53,2014-02-06,1000
627,2014-02-06,1005
409,2014-02-06,335
1164,2014-02-06,1005
1100,2014-02-07,0
1125,2014-02-07,0
1202,2014-02-07,0
53,2014-02-07,0
53,2014-02-07,335
1231,2014-02-07,0
1231,2014-02-07,0
627,2014-02-07,1005
1254,2014-02-07,0
1125,2014-02-07,0
1255,2014-02-07,0
1254,2014-02-07,335
1255,2014-02-07,335
230,2014-02-07,0
702,2014-02-07,335
1234,2014-02-07,335
1235,2014-02-07,335
1237,2014-02-07,335
1265,2014-02-07,335
648,2014-02-07,335
1267,2014-02-07,335
1234,2014-02-07,1005
33,2014-02-07,335
1236,2014-02-07,335
1268,2014-02-07,335
1269,2014-02-07,335
1272,2014-02-07,335
484,2014-02-07,670
484,2014-02-07,0
484,2014-02-07,670
934,2014-02-07,670
1289,2014-02-07,335
1290,2014-02-07,335
1291,2014-02-07,1005
914,2014-02-07,670
1259,2014-02-08,335
1281,2014-02-08,335
1258,2014-02-08,335
36,2014-02-08,0
1247,2014-02-08,335
484,2014-02-08,0
212,2014-02-08,0
484,2014-02-08,670
627,2014-02-08,670
694,2014-02-08,0
1125,2014-02-08,0
959,2014-02-08,335
484,2014-02-08,335
627,2014-02-08,335
1310,2014-02-08,335
1308,2014-02-08,335
1309,2014-02-08,335
453,2014-02-08,0
36,2014-02-09,0
36,2014-02-09,0
1202,2014-02-09,0
21,2014-02-09,0
1320,2014-02-09,335
1317,2014-02-09,335
1318,2014-02-09,335
1319,2014-02-09,335
1317,2014-02-09,335
1318,2014-02-09,335
1319,2014-02-09,335
1273,2014-02-09,335
1317,2014-02-09,670
33,2014-02-09,670
1334,2014-02-09,335
1336,2014-02-09,335
21,2014-02-09,143380
1333,2014-02-09,1005
1339,2014-02-09,1005
1337,2014-02-09,1005
1332,2014-02-09,1005
1100,2014-02-09,670
1101,2014-02-09,670
1340,2014-02-09,1005
214,2014-02-09,0
994,2014-02-09,0
835,2014-02-09,335
1205,2014-02-09,335
1278,2014-02-09,335
1116,2014-02-09,335
1317,2014-02-09,0
837,2014-02-09,335
637,2014-02-10,0
637,2014-02-10,0
637,2014-02-10,335
627,2014-02-10,1005
1279,2014-02-10,335
627,2014-02-10,335
286,2014-02-10,335
922,2014-02-10,335
348,2014-02-10,335
209,2014-02-10,335
36,2014-02-10,1675
739,2014-02-10,1005
282,2014-02-10,9380
204,2014-02-10,1005
366,2014-02-10,0
433,2014-02-10,335
434,2014-02-10,335
999,2014-02-10,335
437,2014-02-10,335
435,2014-02-10,335
440,2014-02-10,335
436,2014-02-10,335
233,2014-02-10,335
995,2014-02-10,335
1357,2014-02-10,335
1356,2014-02-10,335
53,2014-02-10,1005
1100,2014-02-11,0
1125,2014-02-11,0
1313,2014-02-11,0
1373,2014-02-11,335
557,2014-02-11,1005
1202,2014-02-11,0
1379,2014-02-11,335
1100,2014-02-11,0
1241,2014-02-11,335
1335,2014-02-11,335
202,2014-02-11,0
1275,2014-02-11,335
1240,2014-02-11,335
1274,2014-02-11,335
1018,2014-02-12,335
925,2014-02-12,335
1139,2014-02-12,335
29,2014-02-12,0
1318,2014-02-12,670
1317,2014-02-12,0
68,2014-02-12,0
29,2014-02-12,0
127,2014-02-12,0
33,2014-02-12,335
251,2014-02-12,335
1286,2014-02-12,335
939,2014-02-12,670
1407,2014-02-12,335
992,2014-02-12,0
1404,2014-02-12,335
1283,2014-02-12,335
1408,2014-02-12,1005
1408,2014-02-12,0
248,2014-02-12,335
1283,2014-02-12,335
891,2014-02-12,0
1280,2014-02-12,335
1409,2014-02-12,335
1202,2014-02-12,0
1282,2014-02-12,335
1110,2014-02-12,0
1408,2014-02-12,0
1410,2014-02-12,335
1408,2014-02-12,0
1407,2014-02-12,0
1407,2014-02-12,0
1413,2014-02-12,335
1413,2014-02-12,0
1413,2014-02-12,0
1413,2014-02-12,0
891,2014-02-12,1005
892,2014-02-12,1005
937,2014-02-12,335
1416,2014-02-12,335
1418,2014-02-12,335
1414,2014-02-12,335
1317,2014-02-12,2680
484,2014-02-12,335
216,2014-02-12,1005
175,2014-02-12,0
174,2014-02-12,335
175,2014-02-12,335
1317,2014-02-12,0
746,2014-02-12,0
1414,2014-02-12,0
1407,2014-02-12,0
1408,2014-02-12,0
1317,2014-02-12,0
746,2014-02-12,1005
1421,2014-02-12,1005
1317,2014-02-12,1005
484,2014-02-12,0
484,2014-02-12,0
1382,2014-02-12,335
1365,2014-02-12,335
1313,2014-02-12,335
33,2014-02-13,1005
1341,2014-02-12,335
1245,2014-02-12,335
1263,2014-02-12,335
169,2014-02-12,335
1034,2014-02-13,335
720,2014-02-12,335
1075,2014-02-12,335
720,2014-02-13,670
1107,2014-02-13,335
1109,2014-02-12,335
994,2014-02-13,335
1342,2014-02-12,335
1076,2014-02-12,335
993,2014-02-12,335
1412,2014-02-12,335
1411,2014-02-12,335
1107,2014-02-12,335
720,2014-02-12,670
993,2014-02-12,335
994,2014-02-12,335
627,2014-02-13,335
180,2014-02-13,0
1100,2014-02-13,0
1125,2014-02-13,0
1313,2014-02-13,0
627,2014-02-13,335
1311,2014-02-13,335
1363,2014-02-13,335
1362,2014-02-13,335
1443,2014-02-13,335
1353,2014-02-13,335
141,2014-02-13,0
627,2014-02-13,0
1446,2014-02-13,335
1100,2014-02-13,0
891,2014-02-13,0
1448,2014-02-13,335
1450,2014-02-13,335
484,2014-02-13,0
928,2014-02-13,335
1453,2014-02-13,335
484,2014-02-13,0
1414,2014-02-14,335
1416,2014-02-14,335
1424,2014-02-14,335
1427,2014-02-14,335
1442,2014-02-14,335
1464,2014-02-14,335
1410,2014-02-12,335
1421,2014-02-12,1005
1410,2014-02-14,335
1421,2014-02-14,1005
1312,2014-02-14,335
1358,2014-02-14,335
1375,2014-02-14,335
1380,2014-02-14,335
1287,2014-02-14,335
1420,2014-02-14,335
1423,2014-02-14,335
1307,2014-02-14,335
202,2014-02-14,0
212,2014-02-14,0
1314,2014-02-14,0
1244,2014-02-14,335
1468,2014-02-14,335
1477,2014-02-14,335
1478,2014-02-14,335
1479,2014-02-14,335
1480,2014-02-14,335
1399,2014-02-14,670
1005,2014-02-14,335
366,2014-02-15,0
282,2014-02-15,3350
443,2014-02-15,335
443,2014-02-15,0
1251,2014-02-15,335
1285,2014-02-15,335
1437,2014-02-15,335
204,2014-02-15,335
998,2014-02-15,335
204,2014-02-15,0
1520,2014-02-15,335
1521,2014-02-15,335
1522,2014-02-15,335
1517,2014-02-15,335
1359,2014-02-15,335
1376,2014-02-15,335
62,2014-02-15,1005
1523,2014-02-15,335
62,2014-02-15,1005
1100,2014-02-16,0
1270,2014-02-16,335
1401,2014-02-16,335
1539,2014-02-16,335
366,2014-02-16,0
366,2014-02-16,335
366,2014-02-16,335
366,2014-02-16,335
1353,2014-02-16,0
1544,2014-02-16,1005
1546,2014-02-16,335
484,2014-02-16,0
1201,2014-02-16,335
484,2014-02-16,0
366,2014-02-16,335
1351,2014-02-16,335
1550,2014-02-16,335
366,2014-02-16,0
1547,2014-02-16,1005
1201,2014-02-16,335
1350,2014-02-16,335
1349,2014-02-16,335
1568,2014-02-16,335
1434,2014-02-16,335
1524,2014-02-16,335
1563,2014-02-16,335
1566,2014-02-16,670
1317,2014-02-17,3350
718,2014-02-17,0
1366,2014-02-17,335
1557,2014-02-17,335
1560,2014-02-17,335
1343,2014-02-17,335
1428,2014-02-17,335
1353,2014-02-17,1675
1353,2014-02-17,335
1353,2014-02-17,335
718,2014-02-17,0
1585,2014-02-17,335
1584,2014-02-17,335
1402,2014-02-17,1000
1348,2014-02-17,1000
1586,2014-02-17,335
721,2014-02-17,335
1587,2014-02-17,335
231,2014-02-17,670
750,2014-02-17,335
209,2014-02-17,2680
1051,2014-02-17,335
229,2014-02-17,335
53,2014-02-17,670
250,2014-02-17,335
1406,2014-02-17,335
1597,2014-02-17,1005
1598,2014-02-17,670
1600,2014-02-17,335
1599,2014-02-17,335
1398,2014-02-14,670
1398,2014-02-18,335
1398,2014-02-18,335
1408,2014-02-18,3685
1125,2014-02-18,0
1100,2014-02-18,0
204,2014-02-18,0
1226,2014-02-18,0
1226,2014-02-18,1675
1614,2014-02-18,1005
1226,2014-02-18,670
33,2014-02-18,670
33,2014-02-18,0
1295,2014-02-18,335
1425,2014-02-18,335
1518,2014-02-18,335
1248,2014-02-18,335
1590,2014-02-18,335
1242,2014-02-18,335
1613,2014-02-18,335
1538,2014-02-18,335
1419,2014-02-18,335
1574,2014-02-18,335
195,2014-02-18,0
33,2014-02-18,0
33,2014-02-18,335
33,2014-02-18,0
1622,2014-02-18,335
718,2014-02-18,0
1627,2014-02-18,335
1575,2014-02-18,335
1618,2014-02-18,335
1620,2014-02-18,335
1515,2014-02-18,335
1456,2014-02-18,670
1579,2014-02-18,1005
1593,2014-02-18,1005
1583,2014-02-18,335
1625,2014-02-18,335
26,2014-02-19,1000
1569,2014-02-19,335
338,2014-02-18,335
1633,2014-02-18,335
1353,2014-02-13,335
730,2014-02-19,335
1440,2014-02-19,335
1634,2014-02-19,335
1374,2014-02-19,335
484,2014-02-19,670
212,2014-02-19,0
36,2014-02-19,335
36,2014-02-19,335
36,2014-02-19,335
234,2014-02-19,335
234,2014-02-19,0
180,2014-02-19,0
1660,2014-02-19,1005
1659,2014-02-19,1005
1661,2014-02-19,1005
196,2014-02-19,335
1408,2014-02-19,6030
718,2014-02-19,0
1374,2014-02-19,335
204,2014-02-19,1005
438,2014-02-19,335
439,2014-02-19,335
1623,2014-02-19,335
1668,2014-02-19,335
1540,2014-02-20,335
1436,2014-02-20,335
180,2014-02-20,0
1679,2014-02-20,0
1679,2014-02-20,1005
1678,2014-02-20,335
1676,2014-02-20,335
1299,2014-02-20,335
1445,2014-02-20,335
1578,2014-02-20,335
1298,2014-02-20,335
1297,2014-02-20,335
1688,2014-02-20,335
24,2014-02-20,58625
1656,2014-02-20,0
33,2014-02-20,0
1020,2014-02-20,1005
1465,2014-02-20,0
53,2014-02-20,1005
718,2014-02-20,0
25,2014-02-20,46900
1628,2014-02-20,335
261,2014-02-20,335
919,2014-02-20,335
1698,2014-02-20,335
1697,2014-02-20,335
637,2014-02-20,670
1693,2014-02-20,335
1694,2014-02-20,335
1178,2014-02-20,335
25,2014-02-20,14070
617,2014-02-20,335
623,2014-02-20,335
876,2014-02-20,335
877,2014-02-20,335
878,2014-02-20,335
879,2014-02-20,335
880,2014-02-20,335
881,2014-02-20,335
882,2014-02-20,335
883,2014-02-20,335
898,2014-02-20,335
899,2014-02-20,335
900,2014-02-20,335
901,2014-02-20,335
902,2014-02-20,335
903,2014-02-20,335
904,2014-02-20,335
905,2014-02-20,335
906,2014-02-20,335
907,2014-02-20,335
908,2014-02-20,335
909,2014-02-20,335
910,2014-02-20,335
911,2014-02-20,335
912,2014-02-20,335
913,2014-02-20,335
915,2014-02-20,335
1223,2014-02-20,335
1700,2014-02-20,335
924,2014-02-20,1005
1608,2014-02-20,1005
920,2014-02-20,335
1656,2014-02-21,335
1712,2014-02-21,335
1713,2014-02-21,335
637,2014-02-21,0
1125,2014-02-21,0
204,2014-02-21,0
1317,2014-02-21,8375
1674,2014-02-21,0
1695,2014-02-21,335
1620,2014-02-21,670
1464,2014-02-21,670
1465,2014-02-21,670
1466,2014-02-21,335
1422,2014-02-21,335
1407,2014-02-21,670
33,2014-02-21,335
33,2014-02-21,670
1649,2014-02-21,335
1671,2014-02-21,335
1674,2014-02-21,335
1677,2014-02-21,1005
1720,2014-02-21,335
1727,2014-02-21,335
1729,2014-02-21,335
204,2014-02-21,670
1728,2014-02-21,335
1724,2014-02-21,335
1725,2014-02-21,335
1721,2014-02-21,335
1543,2014-02-21,0
1317,2014-02-21,2680
1317,2014-02-21,0
1716,2014-02-21,1005
484,2014-02-21,670
1317,2014-02-21,0
1407,2014-02-21,0
1706,2014-02-21,335
1713,2014-02-21,670
1731,2014-02-21,335
1732,2014-02-21,335
1743,2014-02-21,1005
1744,2014-02-21,335
1745,2014-02-21,335
1746,2014-02-21,335
1617,2014-02-22,335
1747,2014-02-22,335
1317,2014-02-22,1675
212,2014-02-22,0
800,2014-02-22,335
1556,2014-02-22,335
1582,2014-02-22,335
1610,2014-02-22,335
1635,2014-02-22,335
1636,2014-02-22,335
1654,2014-02-22,335
1655,2014-02-22,335
1751,2014-02-22,670
1752,2014-02-22,670
1408,2014-02-22,335
204,2014-02-22,335
1442,2014-02-22,670
1756,2014-02-22,335
1464,2014-02-22,670
1469,2014-02-22,0
1723,2014-02-22,335
1000,2014-02-22,335
1762,2014-02-22,335
1765,2014-02-22,335
1766,2014-02-22,670
1763,2014-02-22,335
1764,2014-02-22,670
1750,2014-02-22,335
915,2014-02-22,14740
19,2014-02-23,335
1178,2014-02-23,335
1178,2014-02-23,335
1317,2014-02-23,3350
1317,2014-02-23,0
26,2014-02-23,137350
1636,2014-02-23,335
213,2014-02-23,335
987,2014-02-23,335
1770,2014-02-23,1005
986,2014-02-23,1005
926,2014-02-23,2010
923,2014-02-23,335
927,2014-02-23,335
1771,2014-02-23,335
1772,2014-02-23,1005
1755,2014-02-23,335
212,2014-02-23,0
1541,2014-02-23,335
1570,2014-02-23,335
1543,2014-02-23,0
1543,2014-02-23,0
1776,2014-02-23,1005
