46,1083,2015,2015,2000,2000,2000
46,1084,2015,2015,2000,2000,2000
46,1085,2015,2015,2000,2000,2000
46,1086,1005,1005,1000,1000,1000
46,1087,1005,1005,1000,1000,1000
46,1088,1005,1005,1000,1000,1000
46,1089,1005,1005,1000,1000,1000
46,1090,1005,1005,1000,1000,1000
46,1091,1005,1005,1000,1000,1000
46,1092,1005,1005,1000,1000,1000
46,1094,1005,1005,1000,1000,1000
47,41,21105,1675,1000,1000,1000
47,54,1375,14105,1000,1000,1000
47,231,1675,2345,1000,1000,1000
48,24,4810,205810,4000,4000,4000
48,25,19155,4080,4000,4000,4000
48,29,10840,52045,10000,10000,10000
48,32,52010,8795,8000,8000,8000
48,35,3125,88885,3000,3000,3000
48,38,24555,1440,1000,1000,1000
48,39,5390,7400,5000,5000,5000
48,40,4735,1385,1000,1000,1000
48,43,1030,1700,1000,1000,1000
48,44,1355,2025,1000,1000,1000
48,71,1345,8045,1000,1000,1000
48,82,2345,1005,1000,1000,1000
48,104,1025,1360,1000,1000,1000
48,105,6375,2020,2000,2000,2000
48,107,1345,1010,1000,1000,1000
48,108,2010,5360,2000,2000,2000
48,109,1005,2010,1000,1000,1000
48,493,2345,1005,1000,1000,1000
48,926,4025,6370,4000,4000,4000
49,24,2820,205495,2000,2000,2000
49,25,15155,2090,2000,2000,2000
49,41,20440,4360,4000,4000,4000
49,227,1685,4365,1000,1000,1000
49,231,2350,1680,1000,1000,1000
49,252,1005,1675,1000,1000,1000
49,1100,1675,1005,1000,1000,1000
50,24,8860,204165,8000,8000,8000
50,25,18180,3105,3000,3000,3000
50,41,16440,1030,1000,1000,1000
50,54,5065,13105,5000,5000,5000
50,55,1685,5035,1000,1000,1000
50,627,2015,3020,2000,2000,2000
50,645,1675,2345,1000,1000,1000
50,934,1675,2010,1000,1000,1000
51,24,2200,197505,2000,2000,2000
51,41,15440,1370,1000,1000,1000
51,54,1405,8105,1000,1000,1000
51,55,1020,5040,1000,1000,1000
51,645,1680,1345,1000,1000,1000
52,24,9245,197515,9000,9000,9000
52,26,16750,5025,5000,5000,5000
52,41,14440,2380,2000,2000,2000
52,54,3755,7105,3000,3000,3000
52,55,3370,4040,3000,3000,3000
52,484,1675,6365,1000,1000,1000
52,655,1010,2015,1000,1000,1000
52,656,1340,1340,1000,1000,1000
52,1100,1345,2685,1000,1000,1000
52,1202,2010,1340,1000,1000,1000
52,1332,1005,3015,1000,1000,1000
52,1333,1005,1005,1000,1000,1000
53,24,4600,189520,4000,4000,4000
53,41,12440,1385,1000,1000,1000
53,54,1425,7790,1000,1000,1000
53,204,2050,6405,2000,2000,2000
53,209,7710,2685,2000,2000,2000
53,231,6040,1015,1000,1000,1000
53,282,1350,1015,1000,1000,1000
53,432,1340,1005,1000,1000,1000
55,29,1845,52765,1000,1000,1000
55,32,44010,1800,1000,1000,1000
55,39,1395,2400,1000,1000,1000
55,41,11440,2395,2000,2000,2000
55,1100,1685,2355,1000,1000,1000
55,1202,1010,1010,1000,1000,1000
56,24,10315,198585,10000,10000,10000
56,29,3190,59470,3000,3000,3000
56,41,9440,8100,8000,8000,8000
56,54,5785,11145,5000,5000,5000
56,55,5395,2045,2000,2000,2000
56,180,1050,22490,1000,1000,1000
56,204,4405,4405,4000,4000,4000
56,215,1005,1340,1000,1000,1000
56,231,9060,4370,4000,4000,4000
56,282,1690,2360,1000,1000,1000
56,288,1675,1005,1000,1000,1000
56,484,5700,5365,5000,5000,5000
56,718,3015,2010,2000,2000,2000
56,891,1005,4690,1000,1000,1000
56,1100,2695,1355,1000,1000,1000
56,1138,1675,2010,1000,1000,1000
57,24,3330,190595,3000,3000,3000
57,41,1440,2110,1000,1000,1000
57,54,1790,7150,1000,1000,1000
57,55,3395,1050,1000,1000,1000
57,180,1055,22495,1000,1000,1000
57,282,1360,1695,1000,1000,1000
57,366,4695,1010,1000,1000,1000
57,645,1350,1350,1000,1000,1000
58,24,5020,191950,5000,5000,5000
58,54,4140,7490,4000,4000,4000
58,180,1060,24845,1000,1000,1000
58,204,1745,1410,1000,1000,1000
58,209,5710,1690,1000,1000,1000
58,294,1005,1675,1000,1000,1000
58,1100,5045,1360,1000,1000,1000
58,1101,2010,6030,2000,2000,2000
58,1226,1340,1005,1000,1000,1000
58,1258,1005,1005,1000,1000,1000
58,1313,1005,1005,1000,1000,1000
58,1318,4020,1675,1000,1000,1000
59,24,2030,189965,2000,2000,2000
59,54,1480,4160,1000,1000,1000
59,209,4710,1025,1000,1000,1000
59,286,1010,2015,1000,1000,1000
59,1100,5050,2370,2000,2000,2000
59,1138,1010,2685,1000,1000,1000
60,24,3380,191650,3000,3000,3000
60,26,37880,1030,1000,1000,1000
60,54,2825,3160,2000,2000,2000
60,180,3075,27530,3000,3000,3000
60,366,4700,3025,3000,3000,3000
60,484,4385,2375,2000,2000,2000
60,1034,1675,2010,1000,1000,1000
61,24,3730,193340,3000,3000,3000
61,195,1015,36860,1000,1000,1000
61,204,1750,3425,1000,1000,1000
61,227,1020,28825,1000,1000,1000
61,231,14775,2045,2000,2000,2000
61,738,2355,4030,2000,2000,2000
61,749,1005,1005,1000,1000,1000
61,992,3015,1005,1000,1000,1000
61,1101,1015,6375,1000,1000,1000
61,1110,1005,1675,1000,1000,1000
61,1138,1350,2020,1000,1000,1000
61,1240,1675,1340,1000,1000,1000
62,24,7095,195365,7000,7000,7000
62,54,5850,5850,5000,5000,5000
62,204,1420,3095,1000,1000,1000
62,1100,8410,2380,2000,2000,2000
62,1101,2360,6045,2000,2000,2000
62,1110,2015,1010,1000,1000,1000
62,1226,2350,1010,1000,1000,1000
62,1242,1675,1005,1000,1000,1000
62,1318,7040,2015,2000,2000,2000
62,1408,3015,3350,3000,3000,3000
63,24,2775,193055,2000,2000,2000
63,54,1520,1855,1000,1000,1000
63,195,3700,41890,3000,3000,3000
63,209,6390,1700,1000,1000,1000
63,1101,1030,4045,1000,1000,1000
63,1244,1005,1340,1000,1000,1000
63,1659,1005,1005,1000,1000,1000
64,24,29585,197085,29000,29000,29000
64,25,67105,12835,12000,12000,12000
64,29,1195,88965,1000,1000,1000
64,54,1860,2195,1000,1000,1000
64,127,10410,1700,1000,1000,1000
64,204,1760,3100,1000,1000,1000
64,231,21820,2055,2000,2000,2000
64,348,3020,1680,1000,1000,1000
64,359,1340,1005,1000,1000,1000
64,484,8415,1380,1000,1000,1000
64,718,2690,2020,2000,2000,2000
64,720,2010,1005,1000,1000,1000
64,921,1010,19435,1000,1000,1000
64,1100,9090,1050,1000,1000,1000
64,1110,1350,1015,1000,1000,1000
64,1138,1355,2025,1000,1000,1000
64,1240,1010,1010,1000,1000,1000
64,1358,1675,1005,1000,1000,1000
65,24,13985,168420,13000,13000,13000
65,33,68005,2010,2000,2000,2000
65,54,11580,1865,1000,1000,1000
65,204,1430,2100,1000,1000,1000
65,237,14745,1345,1000,1000,1000
65,1101,1035,4385,1000,1000,1000
65,1318,13415,3365,3000,3000,3000
65,1407,9380,6030,6000,6000,6000
65,1408,1355,1020,1000,1000,1000
65,1414,2345,1340,1000,1000,1000
65,1464,1005,4355,1000,1000,1000
65,1674,2010,2010,2000,2000,2000
66,24,24435,155755,24000,24000,24000
66,25,77215,15575,15000,15000,15000
66,54,18955,1200,1000,1000,1000
66,209,5390,1035,1000,1000,1000
66,432,1010,2685,1000,1000,1000
66,484,25840,1050,1000,1000,1000
66,655,1015,3695,1000,1000,1000
66,1407,8405,2375,2000,2000,2000
66,1408,1695,3705,1000,1000,1000
66,1649,6365,1005,1000,1000,1000
66,1674,1005,1005,1000,1000,1000
66,1677,1005,1005,1000,1000,1000
67,24,15175,133095,15000,15000,15000
67,25,65230,12300,12000,12000,12000
67,212,1010,47240,1000,1000,1000
67,921,2355,27815,2000,2000,2000
67,924,6365,3685,3000,3000,3000
67,931,1345,8380,1000,1000,1000
67,985,2010,1340,1000,1000,1000
67,1034,1345,1010,1000,1000,1000
67,1318,20465,1035,1000,1000,1000
67,1407,6740,2720,2000,2000,2000
67,1608,4355,1005,1000,1000,1000
67,1776,2345,1005,1000,1000,1000
70,24,10560,124460,10000,10000,10000
70,36,29815,8040,8000,8000,8000
70,54,22310,1205,1000,1000,1000
70,209,4390,1040,1000,1000,1000
70,231,23505,3070,3000,3000,3000
70,637,31490,1340,1000,1000,1000
70,718,2700,1025,1000,1000,1000
70,992,2685,1345,1000,1000,1000
70,1125,1340,9715,1000,1000,1000
70,1202,5370,1015,1000,1000,1000
70,1407,5075,1725,1000,1000,1000
70,1411,1005,1005,1000,1000,1000
70,1493,4355,1005,1000,1000,1000
70,1635,2010,1005,1000,1000,1000
70,1674,1680,1010,1000,1000,1000
71,24,8600,115130,8000,8000,8000
71,25,69645,2310,2000,2000,2000
71,32,46360,1135,1000,1000,1000
71,54,25330,2215,2000,2000,2000
71,55,42595,1390,1000,1000,1000
71,204,1100,3780,1000,1000,1000
71,209,3390,1380,1000,1000,1000
71,282,1030,2705,1000,1000,1000
71,627,1690,3700,1000,1000,1000
71,700,1675,2010,1000,1000,1000
71,891,1345,37525,1000,1000,1000
71,915,2010,14740,2000,2000,2000
71,1398,1005,1340,1000,1000,1000
71,1407,4075,1060,1000,1000,1000
72,24,5290,109140,5000,5000,5000
72,54,27015,1220,1000,1000,1000
72,204,1105,2780,1000,1000,1000
72,891,2020,38535,2000,2000,2000
72,992,1685,1015,1000,1000,1000
72,1100,10770,1055,1000,1000,1000
72,1138,1360,1025,1000,1000,1000
72,1407,3075,1400,1000,1000,1000
72,1574,1005,2345,1000,1000,1000
72,1649,8715,1010,1000,1000,1000
72,1766,1005,1340,1000,1000,1000
73,24,6655,105480,6000,6000,6000
73,55,49300,2735,2000,2000,2000
73,231,22515,1410,1000,1000,1000
73,484,38575,1055,1000,1000,1000
73,627,1025,4710,1000,1000,1000
73,645,1020,1690,1000,1000,1000
73,649,1340,3350,1000,1000,1000
73,1407,3415,2075,2000,2000,2000
73,1434,2010,1340,1000,1000,1000
73,1539,1005,13735,1000,1000,1000
74,24,13720,100820,13000,13000,13000
74,36,43925,8080,8000,8000,8000
74,54,34390,3235,3000,3000,3000
74,55,48975,1070,1000,1000,1000
74,204,1445,3455,1000,1000,1000
74,237,14750,1685,1000,1000,1000
74,738,2030,2030,2000,2000,2000
74,748,2010,1340,1000,1000,1000
74,1318,26835,1040,1000,1000,1000
74,1407,1415,1415,1000,1000,1000
74,1462,8040,7035,7000,7000,7000
74,1464,1010,4025,1000,1000,1000
74,1674,1350,1350,1000,1000,1000
74,1871,3015,3015,3000,3000,3000
74,1872,1005,1005,1000,1000,1000
74,1876,1005,1005,1000,1000,1000
75,24,2060,90165,2000,2000,2000
75,41,1445,45330,1000,1000,1000
75,180,1080,56690,1000,1000,1000
75,366,1700,1030,1000,1000,1000
75,637,32500,1680,1000,1000,1000
75,1077,1005,31155,1000,1000,1000
75,1649,9055,1015,1000,1000,1000
75,1671,1005,1675,1000,1000,1000
76,24,4750,90175,4000,4000,4000
76,25,96455,1650,1000,1000,1000
76,231,22855,2420,2000,2000,2000
76,484,40255,3070,3000,3000,3000
76,921,1695,25815,1000,1000,1000
76,985,1680,1010,1000,1000,1000
76,1563,2010,1675,1000,1000,1000
77,24,3430,86510,3000,3000,3000
77,1766,1010,2015,1000,1000,1000
78,24,7465,84180,7000,7000,7000
78,25,103830,1990,1000,1000,1000
78,33,129320,2020,2000,2000,2000
78,54,39765,2915,2000,2000,2000
78,204,2120,3460,2000,2000,2000
78,209,4400,1050,1000,1000,1000
78,282,1370,2375,1000,1000,1000
78,286,1015,1685,1000,1000,1000
78,291,1005,1005,1000,1000,1000
78,341,1675,1005,1000,1000,1000
78,348,2690,1015,1000,1000,1000
78,924,3365,2025,2000,2000,2000
78,926,1365,9070,1000,1000,1000
78,963,4020,1340,1000,1000,1000
78,1202,4370,1020,1000,1000,1000
80,24,12860,77850,12000,12000,12000
80,25,110870,5345,5000,5000,5000
80,54,43795,2925,2000,2000,2000
80,204,1125,2465,1000,1000,1000
80,748,1010,1010,1000,1000,1000
80,915,4365,15420,4000,4000,4000
80,1224,4020,1005,1000,1000,1000
80,1318,35550,1380,1000,1000,1000
80,1353,1005,1005,1000,1000,1000
80,1407,1085,9460,1000,1000,1000
80,1674,5375,2025,2000,2000,2000
80,1732,1005,3350,1000,1000,1000
80,1783,1005,3015,1000,1000,1000
80,1814,2010,2010,2000,2000,2000
81,24,6890,67860,6000,6000,6000
81,54,47155,1595,1000,1000,1000
81,55,65395,2415,2000,2000,2000
81,209,3735,1390,1000,1000,1000
81,231,21860,2765,2000,2000,2000
81,627,1030,5385,1000,1000,1000
81,699,3685,1340,1000,1000,1000
81,718,5050,2370,2000,2000,2000
81,1235,3015,1005,1000,1000,1000
81,1318,35220,2725,2000,2000,2000
81,1408,1030,5385,1000,1000,1000
81,1574,1010,3020,1000,1000,1000
82,23,426120,2010,2000,2000,2000
82,24,7925,61860,7000,7000,7000
82,54,50845,2940,2000,2000,2000
82,204,1800,2805,1000,1000,1000
82,209,2735,1060,1000,1000,1000
82,237,17770,1020,1000,1000,1000
82,348,2360,1020,1000,1000,1000
82,1318,36905,1730,1000,1000,1000
82,1464,1015,6710,1000,1000,1000
82,1649,16095,2360,2000,2000,2000
83,23,429815,1015,1000,1000,1000
83,24,6620,54860,6000,6000,6000
83,54,53200,2280,2000,2000,2000
83,55,70765,2090,2000,2000,2000
83,210,1005,10385,1000,1000,1000
83,627,1035,5055,1000,1000,1000
83,645,1360,1695,1000,1000,1000
83,700,1345,1010,1000,1000,1000
83,1407,3435,12145,3000,3000,3000
83,1579,2680,7370,2000,2000,2000
83,1598,1005,1005,1000,1000,1000
85,24,2965,57570,2000,2000,2000
85,54,51870,1955,1000,1000,1000
85,95,8745,88475,8000,8000,8000
85,204,2475,3145,2000,2000,2000
85,282,1375,3385,1000,1000,1000
85,339,1005,1005,1000,1000,1000
85,484,57690,1075,1000,1000,1000
85,1434,4025,1345,1000,1000,1000
85,2041,5025,2345,2000,2000,2000
85,2043,1005,1005,1000,1000,1000
85,2059,2345,2010,2000,2000,2000
85,2060,1005,1005,1000,1000,1000
110,24,16710,57580,16000,16000,16000
110,54,56230,11340,11000,11000,11000
110,95,1080,82150,1000,1000,1000
110,204,6170,5835,5000,5000,5000
110,209,4750,3075,3000,3000,3000
110,231,20530,1770,1000,1000,1000
110,282,1380,7075,1000,1000,1000
110,294,2350,1345,1000,1000,1000
110,339,1010,1010,1000,1000,1000
110,341,1010,1680,1000,1000,1000
110,348,4040,2365,2000,2000,2000
110,357,1675,6030,1000,1000,1000
110,1100,10775,1395,1000,1000,1000
110,1286,1005,2010,1000,1000,1000
110,1318,41935,2740,2000,2000,2000
110,1407,2110,10820,2000,2000,2000
110,1411,1345,1680,1000,1000,1000
110,1414,2685,1345,1000,1000,1000
110,1422,1005,1005,1000,1000,1000
110,1480,1005,7370,1000,1000,1000
110,1599,1005,1005,1000,1000,1000
110,1649,14765,1365,1000,1000,1000
110,1672,1005,1340,1000,1000,1000
110,1766,1015,3025,1000,1000,1000
111,24,9420,41580,9000,9000,9000
111,26,183275,1035,1000,1000,1000
111,891,3035,72045,3000,3000,3000
111,1318,43285,1410,1000,1000,1000
111,1332,1010,3020,1000,1000,1000
111,1407,1115,11165,1000,1000,1000
111,1415,3015,2010,2000,2000,2000
111,1593,1005,5695,1000,1000,1000
111,1674,3015,1340,1000,1000,1000
111,1766,1690,2025,1000,1000,1000
112,24,43300,51005,30000,30000,30000
112,25,192970,1685,1000,1000,1000
112,26,189980,19800,19000,19000,19000
112,54,55950,4360,4000,4000,4000
112,180,1420,80145,1000,1000,1000
112,204,2175,3850,2000,2000,2000
112,212,1015,81080,1000,1000,1000
112,231,19530,15510,15000,15000,15000
112,698,5695,1005,1000,1000,1000
112,718,4725,14440,4000,4000,4000
112,738,5390,1370,1000,1000,1000
112,739,1685,1350,1000,1000,1000
112,924,1365,1365,1000,1000,1000
112,926,1705,8070,1000,1000,1000
112,963,3355,1345,1000,1000,1000
112,1332,4030,14750,4000,4000,4000
112,1340,2010,3015,2000,2000,2000
112,1407,1790,10835,1000,1000,1000
112,1408,1370,10415,1000,1000,1000
112,1416,1005,2680,1000,1000,1000
112,1456,1005,14070,1000,1000,1000
112,1598,1680,2015,1000,1000,1000
112,1600,1340,1005,1000,1000,1000
112,1649,16110,1035,1000,1000,1000
112,1737,1340,1005,1000,1000,1000
112,1994,14405,1005,1000,1000,1000
112,2010,4355,9045,4000,4000,4000
112,2012,3015,5025,3000,3000,3000
112,2245,1005,1005,1000,1000,1000
112,2246,1005,1005,1000,1000,1000
112,2247,1005,3015,1000,1000,1000
112,2249,1005,1005,1000,1000,1000
112,2265,1005,1005,1000,1000,1000
113,24,17420,2010,2000,2000,2000
113,26,178015,11185,11000,11000,11000
113,29,2205,138550,2000,2000,2000
113,32,45360,1475,1000,1000,1000
113,55,86185,6455,6000,6000,6000
113,108,1350,3360,1000,1000,1000
113,627,3720,6735,3000,3000,3000
113,645,1365,2370,1000,1000,1000
113,697,8710,1675,1000,1000,1000
113,700,1350,1015,1000,1000,1000
113,1235,2685,1010,1000,1000,1000
113,1332,5390,15775,5000,5000,5000
113,1766,1025,2030,1000,1000,1000
113,1953,1005,1005,1000,1000,1000
113,2010,1025,5045,1000,1000,1000
113,2011,1005,3015,1000,1000,1000
113,2186,2010,3015,2000,2000,2000
113,2249,4025,1345,1000,1000,1000
113,2250,1005,1005,1000,1000,1000
114,1318,51330,1080,1000,1000,1000
114,1407,2130,15195,2000,2000,2000
114,1579,1685,7380,1000,1000,1000
114,1649,17455,3050,3000,3000,3000
114,1672,3020,1010,1000,1000,1000
114,1674,3355,1345,1000,1000,1000
114,1764,1005,1005,1000,1000,1000
115,24,31500,2690,2000,2000,2000
115,25,223460,2695,2000,2000,2000
115,33,207050,1025,1000,1000,1000
115,54,70375,2035,2000,2000,2000
115,204,1850,1850,1000,1000,1000
115,348,2040,2040,2000,2000,2000
115,484,81815,3090,3000,3000,3000
115,718,3070,11110,3000,3000,3000
115,721,11390,1675,1000,1000,1000
115,915,2375,12760,2000,2000,2000
115,1318,52005,1420,1000,1000,1000
115,1434,3025,2690,2000,2000,2000
115,1641,1005,1005,1000,1000,1000
115,1649,14455,1725,1000,1000,1000
115,1741,1675,2010,1000,1000,1000
115,1815,1340,1005,1000,1000,1000
115,2019,1005,2345,1000,1000,1000
115,2020,1005,1005,1000,1000,1000
116,25,227490,2370,2000,2000,2000
116,54,73400,1040,1000,1000,1000
116,237,26485,1360,1000,1000,1000
116,891,3385,83115,3000,3000,3000
116,915,2050,10760,2000,2000,2000
116,1318,51675,1090,1000,1000,1000
116,1434,1025,1025,1000,1000,1000
116,1574,1350,4030,1000,1000,1000
116,1649,13455,1395,1000,1000,1000
116,1812,2010,2345,2000,2000,2000
116,1819,1005,1005,1000,1000,1000
116,1980,1005,1005,1000,1000,1000
116,2032,2010,1005,1000,1000,1000
117,24,38880,3705,3000,3000,3000
117,212,3030,83430,3000,3000,3000
117,1649,12790,1735,1000,1000,1000
117,1672,3695,1350,1000,1000,1000
117,2211,1005,1340,1000,1000,1000
118,24,39230,1040,1000,1000,1000
118,54,75415,1715,1000,1000,1000
118,204,2525,1855,1000,1000,1000
118,209,4765,1080,1000,1000,1000
118,1100,9775,1065,1000,1000,1000
118,1202,3705,1025,1000,1000,1000
118,1398,1345,5365,1000,1000,1000
118,1408,1040,10755,1000,1000,1000
118,1649,12125,1070,1000,1000,1000
119,24,44930,2385,2000,2000,2000
119,26,197500,1525,1000,1000,1000
119,54,79775,1050,1000,1000,1000
119,352,1675,1005,1000,1000,1000
119,718,1410,8780,1000,1000,1000
119,1076,6365,1675,1000,1000,1000
119,1649,15145,1410,1000,1000,1000
119,1672,2695,2025,2000,2000,2000
119,1766,3710,2035,2000,2000,2000
119,1783,1010,3020,1000,1000,1000
119,1860,1005,1005,1000,1000,1000
119,1926,4690,2010,2000,2000,2000
119,1976,1340,3350,1000,1000,1000
119,2278,1005,1005,1000,1000,1000
120,26,196500,7560,7000,7000,7000
120,1333,3020,24125,3000,3000,3000
120,2028,2010,20100,2000,2000,2000
120,2031,1005,17085,1000,1000,1000
120,2141,1005,15075,1000,1000,1000
120,2262,1005,1005,1000,1000,1000
121,25,252960,9750,9000,9000,9000
121,54,85475,2060,2000,2000,2000
121,204,3535,1190,1000,1000,1000
121,237,27495,1030,1000,1000,1000
121,282,1050,9090,1000,1000,1000
121,484,97240,1765,1000,1000,1000
121,915,7420,10770,7000,7000,7000
121,923,1005,11725,1000,1000,1000
121,1407,4820,24585,4000,4000,4000
121,1408,1045,12770,1000,1000,1000
121,1414,2690,1685,1000,1000,1000
121,1579,3700,6380,3000,3000,3000
121,1649,14815,1080,1000,1000,1000
121,1671,11730,1345,1000,1000,1000
121,1814,8385,2690,2000,2000,2000
121,1815,6370,1010,1000,1000,1000
121,1891,2680,1005,1000,1000,1000
121,1946,4020,2345,2000,2000,2000
121,1959,2345,1340,1000,1000,1000
121,1961,1005,1005,1000,1000,1000
121,2354,1005,1005,1000,1000,1000
121,2383,1005,1005,1000,1000,1000
122,24,85475,7755,7000,7000,7000
122,25,261045,1085,1000,1000,1000
122,54,96205,4415,4000,4000,4000
122,55,116700,8160,8000,8000,8000
122,204,5885,1195,1000,1000,1000
122,295,1005,3350,1000,1000,1000
122,338,4020,1005,1000,1000,1000
122,359,3690,5365,3000,3000,3000
122,627,5410,6750,5000,5000,5000
122,645,1705,3045,1000,1000,1000
122,649,1680,5365,1000,1000,1000
122,699,7710,2685,2000,2000,2000
122,741,10050,1675,1000,1000,1000
122,1235,2020,1015,1000,1000,1000
122,1407,1825,23935,1000,1000,1000
122,1408,1050,11770,1000,1000,1000
122,1414,1690,1690,1000,1000,1000
122,1574,1020,3030,1000,1000,1000
122,1602,1675,1005,1000,1000,1000
122,1649,13815,3430,3000,3000,3000
122,1807,2680,1005,1000,1000,1000
122,1814,6385,1025,1000,1000,1000
122,1883,1005,1340,1000,1000,1000
122,1994,14075,7040,7000,7000,7000
122,1997,1340,1340,1000,1000,1000
122,2000,4355,2680,2000,2000,2000
122,2001,2345,1005,1000,1000,1000
122,2100,1340,1005,1000,1000,1000
123,24,90200,3435,3000,3000,3000
